phase,iteration,elapsed_seconds,events,runtime_events_per_second,end_to_end_events_per_second,latency_p95_ms,cpu_percent,rss_bytes,rss_delta_bytes,gc_runs,allocated_objects,failures,ordering_failures
pgoutput_redis,1,13.60377634401084,10000,10353.245285312942,736.8250940198151,12459.692377975443,137.5106160516949,95150080,12795904,14,2472559,0,0
pgoutput_redis,2,35.799068166001234,10000,10548.268245731508,451.03223310806925,21065.928049007198,131.8298619727779,101396480,19042304,26,4945658,0,0
pgoutput_redis,3,59.55168781999964,10000,10818.476502470132,421.4116826540337,22646.351059986046,136.20268795985845,104022016,21667840,38,7416926,0,0
pgoutput_redis,4,83.36859692502185,10000,10359.25275290243,420.32105879407163,22624.21701900894,137.41077213180515,103333888,20979712,49,9889138,0,0
pgoutput_redis,5,95.86077721900074,10000,10839.820408605601,801.996197407478,11327.970665995963,141.0983548202546,111443968,29089792,62,12361453,0,0
pgoutput_redis,6,119.58509309601504,10000,11690.55355384131,421.99989980018756,22630.624779994832,149.0075965071344,115298304,32944128,73,14835083,0,0
pgoutput_redis,7,143.36628690201906,10000,10849.565458580486,420.9717440123601,22625.717995979358,136.32511004924498,114774016,32419840,84,17309177,0,0
pgoutput_redis,8,155.88025971400202,10000,10912.42521451304,800.6244286407692,11401.533875003224,135.8905150835875,113983488,31629312,94,19782500,0,0
pgoutput_redis,9,179.62946508300956,10000,11047.583113738607,421.499443296942,22591.86874498846,140.42900845315134,112898048,30543872,105,22254999,0,0
pgoutput_redis,10,203.40874103602255,10000,10535.511749909463,420.97225576251657,22628.579401003662,140.61000111794095,112594944,30240768,115,24727341,0,0
pgoutput_redis,11,215.89843177399598,10000,11357.295727316126,802.2744954976936,11417.943858978106,142.63227665908914,115347456,32993280,128,27199153,0,0
pgoutput_redis,12,239.85601696799858,10000,10589.460587140431,417.9120533621494,22641.77257299889,136.79720477183844,113098752,30744576,140,29672400,0,0
pgoutput_redis,13,263.88676876501995,10000,10214.94913972909,416.5623529970219,22849.777057999745,136.53961906941342,116404224,34050048,149,32144882,0,0
pgoutput_redis,14,275.8869006750174,10000,10452.00772455368,835.1218102977574,10857.997974002501,138.8047393960076,121454592,39100416,160,34616850,0,0
pgoutput_redis,15,308.6954185600043,10000,11728.11269456176,305.03491318933743,31698.111358011374,144.8958982070187,124956672,42602496,171,37085276,0,0
pgoutput_redis,16,332.3182660349994,10000,11277.087752084668,423.7758105121018,22508.860756992362,143.2568106260149,124108800,41754624,180,39559050,0,0
pgoutput_redis,17,336.1852958490199,10000,10856.266538737655,2602.7283725382017,2756.2312219815794,137.8354280084398,120274944,37920768,190,42032598,0,0
pgoutput_redis,18,349.7079605680192,10000,11252.420077412404,740.8420692767634,12405.40799597511,144.1465160525645,115773440,33419264,201,44504649,0,0
pgoutput_redis,19,373.4855085950112,10000,10676.638510509867,420.986107266113,22637.4631600047,135.6316137662256,115605504,33251328,211,46977426,0,0
pgoutput_redis,20,395.9614736450021,10000,10273.178264302891,445.38537225277923,21302.746620989637,136.02651964526734,112566272,30212096,222,49449467,0,0
pgoutput_redis,21,419.71845398901496,10000,10830.998879598428,421.37550208584895,22637.383757013595,136.75428180335322,116305920,33951744,234,51920783,0,0
pgoutput_redis,22,443.564083751,10000,9968.457169890306,419.780702871504,22632.021213008557,125.49250827440817,118272000,35917824,244,54392761,0,0
pgoutput_redis,23,455.9075803839951,10000,10886.535326089806,811.6963544008888,11228.744911000831,135.07983388576523,119697408,37343232,254,56864317,0,0
pgoutput_redis,24,479.66349875202286,10000,10803.906227092031,421.3678461128409,22628.627124009654,135.72167977692558,121290752,38936576,264,59335589,0,0
pgoutput_redis,25,503.22396464500343,10000,11089.52339469514,424.8849942223502,22450.62270600465,140.22499915521536,122585088,40230912,274,61807804,0,0
pgoutput_redis,26,515.9115111010033,10000,11089.815461568418,789.6567859602068,11595.604000991443,140.6863956980703,124227584,41873408,283,64280263,0,0
pgoutput_redis,27,539.6880882340192,10000,10689.785782542134,421.0919160148145,22647.52840899746,141.01653476380412,124477440,42123264,293,66752223,0,0
pgoutput_redis,28,563.2817910349986,10000,10602.847342540656,424.2789370091304,22450.07699498092,136.69187560135057,132198400,49844224,302,69224438,0,0
pgoutput_redis,29,576.0039294650196,10000,10342.711100006887,787.6185485193159,11566.50359701598,136.70871005747404,134914048,52559872,311,71696572,0,0
pgoutput_redis,30,599.7702221370128,10000,10776.725891023749,421.2281336469873,22645.971043006284,139.26640262159577,133881856,51527680,320,74168514,0,0
pgoutput_redis,31,623.4739920880238,10000,11629.960043231653,422.38297213594706,22629.296487983083,146.98469630398455,142639104,60284928,330,76642204,0,0
pgoutput_redis,32,636.017749117018,10000,10216.755904084643,798.7303780634563,11040.286942996318,138.06884584052955,141594624,59240448,337,79114219,0,0
pgoutput_redis,33,659.7244912000024,10000,11208.465903364884,422.25361414419115,22653.777106985217,141.43709980253726,142934016,60579840,345,81588199,0,0
pgoutput_redis,34,683.4469114890089,10000,11364.891202684075,421.9632122717157,22608.830487995874,147.97809277768036,144715776,62361600,353,84060009,0,0
pgoutput_redis,35,695.9826051160053,10000,11746.679772714857,799.0388040692343,11474.893550999695,139.86203700391204,146194432,63840256,361,86533279,0,0
pgoutput_redis,36,719.7523561380222,10000,10754.78390925348,421.11779947847015,22558.448299998417,136.665795438068,148389888,66035712,368,89004310,0,0
pgoutput_redis,37,743.5729068000219,10000,10299.952497510398,420.22066451689517,22656.862806994468,138.0415052745223,141684736,59330560,375,91475870,0,0
pgoutput_redis,38,756.1015024520166,10000,10507.444419362011,799.6900644410279,11376.230479014339,130.9576615144203,138801152,56446976,386,93947327,0,0
pgoutput_redis,39,779.8342600380129,10000,11086.119278282758,421.7786916299536,22648.99710001191,138.08643739042674,140574720,58220544,395,96420628,0,0
pgoutput_redis,40,803.530953663023,10000,11842.458659307174,422.42439368387005,22615.88731998927,148.97762710329036,141803520,59449344,404,98893784,0,0
pgoutput_redis,41,816.0683602970093,10000,11162.027518382773,799.2194658387891,11430.601436004508,137.80512797719746,143855616,61501440,414,101365276,0,0
pgoutput_redis,42,839.83004871101,10000,10761.013123213368,421.32215364935814,22647.91079299175,137.21475518867635,144121856,61767680,423,103835994,0,0
pgoutput_redis,43,863.6442355080217,10000,10475.474255291503,420.3980597456433,22637.69045000663,132.93788767514434,146550784,64196608,432,106308202,0,0
pgoutput_redis,44,876.1441620660189,10000,9893.191502047997,801.5014517728139,11305.160001007607,133.11335565073568,140611584,58257408,440,108778597,0,0
pgoutput_redis,45,899.9095434840128,10000,10993.078911625158,421.1990068350508,22647.621843003435,138.70187062666227,142835712,60481536,448,111251759,0,0
pgoutput_redis,46,923.6120530010085,10000,11531.673046431008,422.3205281543231,22637.253513996257,147.39462892650116,141881344,59527168,456,113725869,0,0
pgoutput_redis,47,936.0845058190171,10000,11044.27260905563,803.2491201339038,11359.512901981361,138.5140774768488,145104896,62750720,466,116198481,0,0
pgoutput_redis,48,959.8211748090107,10000,11152.493715330113,421.76819751844533,22655.73871799279,140.6312677461061,148680704,66326528,474,118671149,0,0
pgoutput_redis,49,983.5407427480095,10000,11157.241208264652,422.0239306905422,22636.540036997758,141.1675121951344,144211968,61857792,482,121144437,0,0
pgoutput_redis,50,996.0994557829981,10000,11408.298477748902,797.727447323103,11311.746534018312,142.35033338264662,142704640,60350464,492,123617490,0,0
pgoutput_redis,51,1019.8542297420208,10000,11006.013380562843,421.415361825974,22643.876722984714,138.2409299212951,145133568,62779392,502,126090127,0,0
pgoutput_redis,52,1043.6816529270145,10000,10148.011322595881,420.1176399594489,22693.730986007722,138.34453508178458,142475264,60121088,511,128562641,0,0
pgoutput_redis,53,1056.2057649840135,10000,10364.930504746775,799.9594153713701,11346.864497987553,135.10272502286082,144576512,62222336,520,131035505,0,0
pgoutput_redis,54,1079.9187495220103,10000,11143.615576520007,422.18096597383527,22631.14156300435,141.9080626552438,146358272,64004096,529,133509154,0,0
pgoutput_redis,55,1103.6487046639959,10000,11259.468165797833,421.90354013987843,22637.88654198288,141.9130101711769,147013632,64659456,536,135981539,0,0
pgoutput_redis,56,1116.1241722179984,10000,11613.63994418591,803.072473112981,11377.536610001698,144.15167078844266,148328448,65974272,545,138452871,0,0
pgoutput_redis,57,1149.0153366590093,10000,9917.115338480082,304.2631428849818,31728.582873998675,134.02583991227252,146055168,63700992,553,140924116,0,0
pgoutput_redis,58,1172.6673603000236,10000,12322.221761757164,423.2113714140787,22649.875836999854,153.02871129563047,145399808,63045632,563,143397544,0,0
pgoutput_redis,59,1196.7947570900142,10000,11391.0725773987,414.8877113628708,23036.53677299735,142.79461400470268,147038208,64684032,571,145870579,0,0
pgoutput_redis,60,1221.0280673929956,10000,10979.90057924384,413.06563402915106,23136.939553980483,145.168407786133,144809984,62455808,579,148342760,0,0
pgoutput_redis,61,1236.0932176170172,10000,11981.472038759575,664.8771228080476,13943.444044998614,149.6796700159076,147234816,64880640,588,150815500,0,0
pgoutput_redis,62,1259.8417074960016,10000,10836.54577922627,421.5121261360038,22649.04912401107,138.22248416686492,148934656,66580480,596,153288650,0,0
pgoutput_redis,63,1283.5568576740043,10000,11343.43574115019,422.1256967485774,22637.544755009003,141.8976275058614,141967360,59613184,604,155762085,0,0
pgoutput_redis,64,1296.1588308899954,10000,11909.23410582466,795.2795753269446,11567.49317800859,149.73876999844583,138952704,56598528,614,158235057,0,0
pgoutput_redis,65,1319.9530633510149,10000,10642.844178212657,420.7342469694229,22639.62614600314,135.0500057208845,138870784,56516608,624,160706811,0,0
pgoutput_redis,66,1343.6954181519977,10000,11008.507697249292,421.6445440192347,22655.551914998796,137.55541249254148,139259904,56905728,634,163179832,0,0
pgoutput_redis,67,1356.1824204779987,10000,11724.891626442542,802.3398262781249,11442.095869017066,147.12842431340377,138608640,56254464,644,165652018,0,0
pgoutput_redis,68,1379.8691573990218,10000,11585.702659752716,422.65743050318946,22630.372168991016,146.08355609467947,138932224,56578048,654,168125176,0,0
pgoutput_redis,69,1403.593423828017,10000,11290.29037799368,421.92744143905236,22632.028321007965,143.09859538029417,138407936,56053760,664,170598383,0,0
pgoutput_redis,70,1416.1904952440236,10000,12148.734069852346,795.3710818810864,11553.914757008897,152.20676816312312,138543104,56188928,674,173070875,0,0
pgoutput_redis,71,1440.0276063040073,10000,10368.543942655846,419.94050520777034,22645.45881698723,137.17368405898546,136871936,54517760,684,175543078,0,0
pgoutput_redis,72,1463.6522328850115,10000,10061.758621665667,423.70765081664666,22437.925539008575,127.85180080029801,141037568,58683392,693,178015176,0,0
pgoutput_redis,73,1476.194513585011,10000,11340.867201394607,798.7946440605466,11487.866295006825,140.4981283569379,142934016,60579840,702,180487196,0,0
pgoutput_redis,74,1499.9245822470111,10000,11386.966433399886,421.9413948979835,22612.064932996873,143.7358538938738,144453632,62099456,711,182959480,0,0
pgoutput_redis,75,1523.6636075669958,10000,11284.650414788775,421.8398599961822,22634.93692598422,141.79284025795528,145768448,63414272,720,185432332,0,0
pgoutput_redis,76,1536.2321135060047,10000,11984.627950450198,797.1771908481668,11552.191956987372,151.32789126315282,154095616,71741440,728,187905314,0,0
pgoutput_redis,77,1559.8013386430102,10000,10728.455279437201,424.7268633601695,22489.248775003944,139.11619974556842,155607040,73252864,736,190378359,0,0
pgoutput_redis,78,1583.4732660730078,10000,11852.918945056266,422.87037385274743,22603.367942007026,148.75551362551326,157470720,75116544,744,192850865,0,0
pgoutput_redis,79,1596.18420013602,10000,12153.97684151394,788.3563757430917,11692.817600996932,147.44722592325223,160038912,77684736,753,195323163,0,0
pgoutput_redis,80,1619.984398408007,10000,10594.320386388417,420.7125775205924,22614.46329500177,140.51680881132236,161284096,78929920,762,197795162,0,0
pgoutput_redis,81,1643.7032396930153,10000,11441.322514465626,422.063746861728,22645.597603026545,143.99571276261912,160428032,78073856,770,200269471,0,0
pgoutput_redis,82,1656.3273457530013,10000,11139.015272645202,793.6468297618808,11529.957733990159,147.54606385245162,155963392,73609216,777,202742411,0,0
pgoutput_redis,83,1679.9782328830042,10000,11941.695436563106,423.27243445902576,22610.54528900422,151.91397040534395,162144256,79790080,787,205215968,0,0
pgoutput_redis,84,1703.7420444810123,10000,11092.297244159237,421.28216165741185,22635.709938011132,140.48656138112062,158318592,75964416,799,207689262,0,0
pgoutput_redis,85,1716.3148783450015,10000,11787.074074241595,796.9062152460223,11514.59165799315,146.4763185051358,159367168,77012992,807,210161636,0,0
pgoutput_redis,86,1740.3377396849974,10000,10168.22415797281,416.6721699164616,22831.992542982334,134.68180895435415,155176960,72822784,814,212633092,0,0
pgoutput_redis,87,1764.0722565440228,10000,10982.531983024366,421.74509072353584,22636.676194990287,136.47887370508275,158195712,75841536,822,215106524,0,0
pgoutput_redis,88,1776.3427690440149,10000,10890.959062545966,816.5459715082949,11184.27074601641,134.49491514686025,160899072,78544896,829,217577911,0,0
pgoutput_redis,89,1799.9905463420146,10000,12450.485260781883,423.2982901059198,22587.858134997077,154.24808926392097,161599488,79245312,836,220051577,0,0
pgoutput_redis,90,1823.7081851510156,10000,11131.761270533074,422.0854792611531,22619.74085701513,147.5416302288049,164614144,82259968,843,222524110,0,0
pgoutput_redis,91,1836.3244345060084,10000,11447.970898439864,794.1773351784398,11557.045129011385,142.95320122794604,166330368,83976192,850,224995929,0,0
pgoutput_redis,92,1860.064048824017,10000,10918.082052903752,421.701077632667,22682.033472985495,137.68644081325843,167706624,85352448,858,227468882,0,0
pgoutput_redis,93,1883.824525953998,10000,10926.067296259303,421.2912799802153,22611.19392400724,133.76893375000972,167768064,85413888,864,229941348,0,0
pgoutput_redis,94,1896.4802018860064,10000,10406.357067068366,791.7049237579761,11472.381861007307,135.56478828634903,169148416,86794240,871,232413986,0,0
pgoutput_redis,95,1920.1303807090153,10000,12453.325914834948,423.2449934913601,22638.16509701428,154.08167488730038,170110976,87756800,877,234886917,0,0
pgoutput_redis,96,1943.8127321820066,10000,11870.733514232905,422.7027137011512,22619.86095001339,146.1402603159154,171503616,89149440,884,237358641,0,0
pgoutput_redis,97,1956.403105809004,10000,10658.733885302145,795.856490776943,11481.503611983499,138.67158820090927,182235136,99880960,891,239830212,0,0
pgoutput_redis,98,1980.1064204120194,10000,11543.761598903893,422.31306095255326,22649.61885800585,145.73650339296591,183664640,101310464,897,242304136,0,0
pgoutput_redis,99,2003.8176462330157,10000,11551.01948258039,422.25028450667673,22623.5958400066,145.59529057427028,178118656,95764480,902,244777354,0,0
pgoutput_redis,100,2016.5302391760051,10000,10201.745786773725,788.1574175192758,11507.790428004228,137.08857218695215,182587392,100233216,911,247248769,0,0
pgoutput_redis,101,2040.2885489909968,10000,11525.42955797681,421.3289325466495,22605.574561021058,143.72321083937516,183009280,100655104,917,249721518,0,0
pgoutput_redis,102,2064.0560917600233,10000,10902.930305703767,421.1821790063283,22656.589374993928,137.08091841505313,185569280,103215104,925,252193994,0,0
pgoutput_redis,103,2076.466555740015,10000,11061.374501079426,807.4390119686711,11299.29655601154,137.4494067673501,187379712,105025536,931,254666185,0,0
pgoutput_redis,104,2100.1867436309985,10000,11127.634164174668,421.9977374626881,22659.639737015823,139.67724052317027,179036160,96681984,936,257139292,0,0
pgoutput_redis,105,2104.0232524349994,10000,11269.598238486222,2622.8307576501143,2745.5292899976484,140.50371344631702,171806720,89452544,948,259611124,0,0
pgoutput_redis,106,2117.5477394260233,10000,11127.932798821641,740.6696152796643,12445.58601101744,134.81132477767088,172920832,90566656,955,262084974,0,0
pgoutput_redis,107,2136.450712895021,10000,10820.456657120345,529.7027707981865,17787.062766990857,135.8720224893982,174100480,91746304,963,264556322,0,0
pgoutput_redis,108,2160.178085980995,10000,11362.734072164678,421.9585467485388,22642.51728198724,141.32854420755208,174821376,92467200,970,267028746,0,0
pgoutput_redis,109,2183.941892681003,10000,10707.356162107939,421.2328128948987,22657.152573025087,133.35047399237249,175280128,92925952,978,269502276,0,0
pgoutput_redis,110,2196.560780585016,10000,10324.123631285369,793.927618568256,11422.719291003887,135.46203802249747,176816128,94461952,985,271975141,0,0
pgoutput_redis,111,2220.1003602170094,10000,11039.28459460632,425.2564552419327,22440.686768997693,138.91875762298727,177348608,94994432,992,274447469,0,0
pgoutput_redis,112,2243.8295552320196,10000,11390.828393779433,421.90851273631034,22629.767543025082,140.73971100899533,178823168,96468992,1000,276919387,0,0
pgoutput_redis,113,2256.4610796250054,10000,11640.396621282225,793.992410083093,11556.840996985557,141.43361217815385,181338112,98983936,1007,279391554,0,0
pgoutput_redis,114,2280.2026315840194,10000,11116.93142991257,421.64459980745494,22645.00111801317,140.70502229461053,183242752,100888576,1015,281864191,0,0
pgoutput_redis,115,2304.098905727995,10000,9580.76108964758,418.881020759444,22640.530768985627,128.5402598899648,174919680,92565504,1021,284335556,0,0
pgoutput_redis,116,2316.5037639380025,10000,11245.087001874623,807.6987065446222,11335.159215988824,140.50263712776967,176558080,94203904,1029,286807569,0,0
pgoutput_redis,117,2340.263725812023,10000,10695.73196159524,421.4266536960981,22640.364569000667,143.3779017867985,171905024,89550848,1036,289280822,0,0
pgoutput_redis,118,2364.034063692001,10000,10763.304876199913,421.1257702200713,22628.614161978476,136.32817380010752,169414656,87060480,1049,291753224,0,0
pgoutput_redis,119,2376.5042262140196,10000,11537.845160113688,803.4872829717868,11383.605300012277,141.44943205989085,168427520,86073344,1058,294225501,0,0
pgoutput_redis,120,2400.185425239004,10000,11987.462911625063,422.7220988926465,22619.733592000557,150.27948499699139,169410560,87056384,1067,296699500,0,0
pgoutput_redis,121,2424.1872304830176,10000,11064.340631179926,417.08399143721283,22406.007166020572,140.78982771309313,172568576,90214400,1076,299172637,0,0
pgoutput_redis,122,2436.5634425550234,10000,11232.112563217657,809.5581323483015,11325.709904980613,140.50817085352318,168501248,86147072,1084,301644019,0,0
pgoutput_redis,123,2440.691998888011,10000,10771.735391711605,2437.0672641451742,2943.6525449855253,140.70419707533023,169316352,86962176,1094,304116233,0,0
pgoutput_redis,124,2464.417410004011,10000,11214.061402892548,421.95027721033705,22665.91000300832,140.97535299087068,172097536,89743360,1103,306589178,0,0
pgoutput_redis,125,2488.1605989000236,10000,10961.658999735266,421.662277521936,22588.47488797619,135.2838633955018,172048384,89694208,1111,309060840,0,0
pgoutput_redis,126,2496.6132717879955,10000,10773.873743727332,1186.7831585019903,7346.697700995719,136.97855058619467,172269568,89915392,1120,311532924,0,0
pgoutput_redis,127,2500.3977434580156,10000,11088.121738704293,2658.8155148558026,2656.9278169772588,137.64089332559158,175759360,93405184,1126,314004933,0,0
pgoutput_redis,128,2533.0777448780136,10000,11803.337664845085,306.24516845295966,31625.118512980407,144.705813250564,177213440,94859264,1133,316469981,0,0
pgoutput_redis,129,2556.50277011501,10000,11784.79800622136,427.332048127568,22388.310697017005,145.90741641734627,179441664,97087488,1141,318942672,0,0
pgoutput_redis,130,2580.2258870009973,10000,11049.977613253457,421.95665913493707,22643.82744699833,138.13646905437068,173215744,90861568,1148,321414001,0,0
