phase,iteration,elapsed_seconds,events,runtime_events_per_second,end_to_end_events_per_second,latency_p95_ms,cpu_percent,rss_bytes,rss_delta_bytes,gc_runs,allocated_objects,failures,ordering_failures
streams,18,40.164177056009066,10000,18993.026325044393,4864.858019346166,1489.765942998929,199.16693832778998,95899648,18448384,264,25439996,0,0
streams,19,42.27234692100319,10000,18257.137004533615,4783.563717910563,1485.56983700837,200.7502429026727,95002624,17551360,274,26854835,0,0
streams,20,45.012599836001755,10000,11526.490905208671,3675.6610117455357,1839.3438880011672,129.65519396852488,94552064,17100800,286,28264850,0,0
streams,21,47.17459034200874,10000,16833.68510341607,4664.055989934107,1470.6968469981803,185.27304166461448,92094464,14643200,298,29678595,0,0
streams,22,49.29547581600491,10000,16501.89763918241,4755.049631003654,1506.415536001441,180.48386656511485,90775552,13324288,310,31091789,0,0
streams,23,51.8999978780048,10000,12425.032849907086,3884.031694061179,1758.7230579956667,136.81280706236322,91111424,13660160,326,32502799,0,0
streams,24,54.27218871000514,10000,16506.31006519898,4247.245355989222,1694.964402995538,180.6369996332169,93081600,15630336,338,33917347,0,0
streams,25,56.38503755700367,10000,16926.294041369245,4774.274600472338,1448.3079930068925,187.33288388583034,90738688,13287424,349,35332306,0,0
streams,26,58.76361255800293,10000,12305.455562152596,4241.137066322622,1501.6491010028403,134.60003806139719,92495872,15044608,363,36742971,0,0
streams,27,61.31922907300759,10000,13884.931509852975,3940.3755547768023,1832.2885099914856,155.53193742597378,93995008,16543744,375,38156266,0,0
streams,28,63.44483127600688,10000,17858.78117684051,4751.738729128295,1501.431020005839,197.19349324971682,93892608,16441344,391,39571708,0,0
streams,29,65.55072086601285,10000,17973.31543550624,4788.62089288542,1485.924159991555,195.77812086548454,95903744,18452480,403,40985754,0,0
streams,30,68.43217174900929,10000,9246.909771537226,3502.837217766769,1731.2886139989132,109.19852041543083,95215616,17764352,414,42395547,0,0
streams,31,70.72358831300517,10000,17459.68689664282,4399.247664962261,1590.9768319979776,189.90907810263923,96956416,19505152,428,43810810,0,0
streams,32,72.8582870990067,10000,16927.869075017737,4723.928977631976,1507.8477079950972,189.28135167555584,94371840,16920576,440,45225517,0,0
streams,33,75.35000643300009,10000,11307.012451482555,4056.661441415676,1582.1121350018075,124.5002223901714,94027776,16576512,456,46635890,0,0
streams,34,77.92721732400241,10000,16372.804461242322,3905.7913807552663,1904.4157020107377,178.58907878079563,95805440,18354176,469,48050604,0,0
streams,35,80.14866227800667,10000,15100.102688061215,4537.634374004178,1520.2456380065996,178.29319966769455,94625792,17174528,480,49464741,0,0
streams,36,82.26844676800829,10000,17719.970100525377,4756.731612427816,1511.599760997342,190.54750096948248,96370688,18919424,494,50879513,0,0
streams,37,85.02530011700583,10000,11140.133895464443,3657.815590218336,1816.8684090051102,126.12959690547953,95076352,17625088,505,52287385,0,0
streams,38,87.14184229100647,10000,18206.734959263693,4766.574347803511,1495.1559170003748,196.14132685945648,95670272,18219008,519,53702833,0,0
streams,39,89.28638216300169,10000,17083.87563847792,4702.0381281080445,1528.3511799934786,188.3641948567534,97116160,19664896,532,55116959,0,0
streams,40,91.76613170201017,10000,12475.709326181863,4068.4768296985753,1632.6902430009795,139.4032742233465,95375360,17924096,543,56528419,0,0
streams,41,94.3026480180124,10000,16542.107382992242,3974.1824122870894,1819.6192189934663,173.61214229669565,96600064,19148800,556,57942449,0,0
streams,42,96.46972178500437,10000,16609.71334377893,4653.367315885027,1508.08312400477,182.47759901970562,94703616,17252352,569,59357109,0,0
streams,43,98.6223361230077,10000,15761.905050258118,4690.109204484132,1465.294191002613,169.56972344406753,94511104,17059840,583,60771007,0,0
streams,44,101.71148288001132,10000,9591.339348905294,3266.1197248640347,1932.9210059950128,122.84689403606599,96706560,19255296,596,62180511,0,0
streams,45,104.03705296300177,10000,14604.696888996901,4332.02118980783,1564.329977001762,169.32234857552194,94937088,17485824,608,63593491,0,0
streams,46,106.13066784200782,10000,18108.932855018786,4817.366362182485,1502.0679820008809,195.14721054880587,94777344,17326080,622,65008981,0,0
