recorded_at,phase,duration_seconds,completed_batches,warmup_batches,total_events,ractors,redis_connections,fiber_concurrency,preserve_order,median_runtime_events_per_second,median_end_to_end_events_per_second,minimum_runtime_events_per_second,maximum_runtime_events_per_second,throughput_degradation_percent,latency_p95_ms,rss_start_bytes,rss_end_bytes,rss_peak_bytes,rss_growth_bytes,rss_growth_bytes_per_hour,gc_runs,allocated_objects,failures,ordering_failures,memory_stable,throughput_stable,stable,interrupted,ruby_version,orchestrator_version
2026-06-20T05:54:21Z,pgoutput_redis,310.33746577898273,16,1,160000,3,5,50,true,11002.668673961687,423.92876252368467,9602.187765436796,11695.507226199234,0.0,22782.761915004812,81600512,143175680,143175680,61575168,501044375.61061054,162,39560039,0,0,true,true,true,false,4.0.5,0.1.0
