phase,iteration,elapsed_seconds,events,runtime_events_per_second,end_to_end_events_per_second,latency_p95_ms,cpu_percent,rss_bytes,rss_delta_bytes,gc_runs,allocated_objects,failures,ordering_failures
cpu_redis,1,22.475232486001914,10000,447.1938288934412,445.3929582965399,21423.521365999477,202.31851634022337,79351808,7241728,1657,61611119,10000,0
cpu_redis,2,45.38320727899554,10000,438.9580228121607,436.84252043649496,21886.27331999305,192.54155071107084,81055744,8945664,3469,123222236,10000,0
cpu_redis,3,62.0549021600018,10000,603.9374302771946,600.4385922431898,15717.490317998454,232.45404716552244,78757888,6647808,4380,184833294,10000,0
cpu_redis,4,79.43086605500139,10000,579.7897650525031,576.1658158531217,16319.33130401012,225.32272189331292,78983168,6873088,5174,246444352,10000,0
cpu_redis,5,103.10151404199132,10000,424.9045062156079,422.86390893481047,22141.9321160065,196.8482626669991,79339520,7229440,7191,308055410,10000,0
cpu_redis,6,125.65825856899028,10000,446.57709910394675,443.8195134114376,21099.15471400018,197.26838819041416,79474688,7364608,8219,369666468,10000,0
cpu_redis,7,152.56065686998772,10000,374.0728814891053,371.95296395541015,25854.729484999552,182.22119750921928,79609856,7499776,9169,431277526,10000,0
cpu_redis,8,170.84240788899479,10000,550.4513086726239,547.6762584744548,16913.70169700531,223.45405302013322,80998400,8888320,10474,492888584,10000,0
cpu_redis,9,192.40290998599085,10000,467.41843381948286,464.2980296779812,20388.775447994703,196.07358886292792,81002496,8892416,11424,554499642,10000,0
cpu_redis,10,214.4861972489889,10000,455.84830258210934,453.3239759562516,19803.740889008623,193.18645093388605,81133568,9023488,12337,616110700,10000,0
cpu_redis,11,239.22943740600022,10000,408.0099019614502,404.49766344733325,23589.50330800144,190.21604193065426,80596992,8486912,13417,677721759,10000,0
cpu_redis,12,264.65247765398817,10000,395.2288460313712,393.70158047768035,23721.96466899186,189.4418571802429,81924096,9814016,15426,739332818,10000,0
cpu_redis,13,285.99167345098977,10000,472.6984477856917,469.0622696896623,20311.11830100417,201.10219827864512,82636800,10526720,16174,800943877,10000,0
cpu_redis,14,302.87466217599285,10000,596.1278708368094,592.8711142371241,15902.566827004193,229.40531494876905,82370560,10260480,17412,862554936,10000,0
