recorded_at,phase,duration_seconds,completed_batches,warmup_batches,total_events,ractors,redis_connections,fiber_concurrency,preserve_order,median_runtime_events_per_second,median_end_to_end_events_per_second,minimum_runtime_events_per_second,maximum_runtime_events_per_second,throughput_degradation_percent,latency_p95_ms,rss_start_bytes,rss_end_bytes,rss_peak_bytes,rss_growth_bytes,rss_growth_bytes_per_hour,gc_runs,allocated_objects,failures,ordering_failures,memory_stable,throughput_stable,stable,interrupted,ruby_version,orchestrator_version
2026-06-19T14:10:54Z,cpu_redis,3600.0063156409888,218,1,2180000,3,5,50,true,623.7998743065766,620.181148366573,374.0728814891053,660.8352226380955,0.0,17368.32958900777,72110080,97935360,100868096,25825280,18011557.51231347,151197,13431211003,2180000,0,true,true,false,false,4.0.5,0.1.0
