recorded_at,phase,duration_seconds,completed_batches,warmup_batches,total_events,ractors,redis_connections,fiber_concurrency,preserve_order,median_runtime_events_per_second,median_end_to_end_events_per_second,minimum_runtime_events_per_second,maximum_runtime_events_per_second,throughput_degradation_percent,latency_p95_ms,rss_start_bytes,rss_end_bytes,rss_peak_bytes,rss_growth_bytes,rss_growth_bytes_per_hour,gc_runs,allocated_objects,failures,ordering_failures,memory_stable,throughput_stable,stable,interrupted,ruby_version,orchestrator_version
2026-06-20T09:55:04Z,cpu_redis,3606.8765968809894,160,1,1600000,3,5,50,true,453.5089413072459,450.713313723731,369.5229574139617,484.7814070612769,0.0,24336.087550997036,75997184,83062784,88608768,7065600,-745192.1247153267,152604,9737727060,0,0,true,true,true,false,4.0.5,0.1.0
