phase,iteration,elapsed_seconds,events,runtime_events_per_second,end_to_end_events_per_second,latency_p95_ms,cpu_percent,rss_bytes,rss_delta_bytes,gc_runs,allocated_objects,failures,ordering_failures
pubsub,31,87.74180363299092,10000,10626.922339894318,3544.9156195897067,1860.6438860006165,138.7115530203325,101998592,25329664,313,37111533,0,0
pubsub,32,90.61068609301583,10000,10022.634235026506,3514.284577177184,1807.2698290052358,130.67552189740763,103714816,27045888,324,38308096,0,0
pubsub,33,93.46346584201092,10000,10759.602303970934,3533.7093114869394,1867.0643430086784,140.39530085839579,105222144,28553216,335,39506754,0,0
pubsub,34,96.20899271100643,10000,11043.46705308214,3678.7191201159626,1783.5203710128553,143.64270306693382,106541056,29872128,345,40704481,0,0
pubsub,35,99.04184055401129,10000,10624.489697676618,3559.3468921533968,1837.1968509745784,132.77347088917756,107069440,30400512,353,41898975,0,0
pubsub,36,101.81623436699738,10000,10665.458005878416,3634.840162503478,1790.5798770079855,132.32166142218037,106905600,30236672,359,43095372,0,0
pubsub,37,104.58175414899597,10000,11583.304895552654,3649.6266463630996,1830.7477149937768,146.5015420298454,105922560,29253632,366,44292965,0,0
pubsub,38,107.43177180801285,10000,10518.56504630512,3537.4523547721874,1818.2236279826611,132.50146570803508,102977536,26308608,374,45488724,0,0
pubsub,39,110.20949515001848,10000,10248.97413686424,3630.3475827453094,1756.459789001383,134.51580503458166,100749312,24080384,384,46685681,0,0
pubsub,40,113.01739124101005,10000,10540.796980320758,3590.9396766994314,1817.7398729894776,136.48129284303326,102506496,25837568,395,47881967,0,0
pubsub,41,115.79587960900972,10000,10803.265529596902,3629.3000365834455,1804.0457910101395,141.0019414470439,104280064,27611136,406,49079089,0,0
pubsub,42,118.64159803101211,10000,10786.141028852604,3542.8258867509794,1864.40511001274,140.90319559592868,105594880,28925952,416,50277095,0,0
pubsub,43,121.41978989401832,10000,11311.149723950377,3629.351550980303,1835.3058100037742,139.7729252299883,106561536,29892608,424,51474528,0,0
pubsub,44,124.17006293399027,10000,11005.058468738313,3667.8121216923814,1784.4239929981995,138.13862329803058,104542208,27873280,431,52670450,0,0
