recorded_at,phase,duration_seconds,completed_batches,warmup_batches,total_events,ractors,redis_connections,fiber_concurrency,preserve_order,median_runtime_events_per_second,median_end_to_end_events_per_second,minimum_runtime_events_per_second,maximum_runtime_events_per_second,throughput_degradation_percent,latency_p95_ms,rss_start_bytes,rss_end_bytes,rss_peak_bytes,rss_growth_bytes,rss_growth_bytes_per_hour,gc_runs,allocated_objects,failures,ordering_failures,memory_stable,throughput_stable,stable,interrupted,ruby_version,orchestrator_version
2026-06-20T05:38:10Z,pubsub,302.8293295390031,107,1,1070000,3,5,50,true,10826.45463959313,3586.6540832824066,6258.819897749619,11960.838201521941,0.0,1934.2175659839995,76668928,109592576,119357440,32923648,132851930.51626045,1026,128085555,0,0,true,true,true,false,4.0.5,0.1.0
