recorded_at,phase,duration_seconds,completed_batches,warmup_batches,total_events,ractors,redis_connections,fiber_concurrency,preserve_order,median_runtime_events_per_second,median_end_to_end_events_per_second,minimum_runtime_events_per_second,maximum_runtime_events_per_second,throughput_degradation_percent,latency_p95_ms,rss_start_bytes,rss_end_bytes,rss_peak_bytes,rss_growth_bytes,rss_growth_bytes_per_hour,gc_runs,allocated_objects,failures,ordering_failures,memory_stable,throughput_stable,stable,interrupted,ruby_version,orchestrator_version
2026-06-20T07:54:29Z,pubsub,3600.549823135021,1250,1,12500000,3,5,50,true,11111.942667333036,3578.922206941535,4479.761002690783,12728.248828869122,0.0,2122.4050059972797,77574144,140898304,150810624,63324160,37053391.53073369,11788,1496082955,0,0,true,true,true,false,4.0.5,0.1.0
