phase,iteration,elapsed_seconds,events,runtime_events_per_second,end_to_end_events_per_second,latency_p95_ms,cpu_percent,rss_bytes,rss_delta_bytes,gc_runs,allocated_objects,failures,ordering_failures
pubsub,45,127.5485803130141,10000,11696.527169701129,3575.350433328047,1889.6159260184504,147.01941065257088,111607808,34033664,443,53861634,0,0
pubsub,46,130.29294021299575,10000,11247.540110898908,3675.324647675347,1755.7067959860433,141.47709476680126,108306432,30732288,450,55059433,0,0
pubsub,47,133.02195055200718,10000,11399.571972924557,3696.2190162232464,1765.5208589858375,140.70604861131187,105095168,27521024,457,56256286,0,0
pubsub,48,135.7559122510138,10000,11668.662957133518,3700.2370667283253,1816.2530770059675,148.88781294285843,104644608,27070464,466,57453818,0,0
pubsub,49,138.60687246001908,10000,10267.760196350999,3536.5214876646046,1796.3448419759516,132.5206402841914,108441600,30867456,476,58650995,0,0
pubsub,50,141.41094388699275,10000,11620.972823487184,3597.4086908117156,1872.7016240009107,143.30135703537695,108707840,31133696,484,59848149,0,0
pubsub,51,144.11501356499502,10000,11873.363924641997,3730.246094316894,1805.418346018996,144.82009372099694,107470848,29896704,490,61044368,0,0
pubsub,52,146.87107124002068,10000,11340.898699361713,3659.457819942631,1808.9525869872887,140.46866728774873,106418176,28844032,496,62241353,0,0
pubsub,53,149.59696641299524,10000,11870.029985006044,3700.828628618595,1825.249988003634,149.0794392313206,105500672,27926528,503,63438696,0,0
pubsub,54,152.39132284300285,10000,10909.064628193277,3617.575500163239,1786.212383012753,141.48337915407544,102555648,24981504,513,64636604,0,0
pubsub,55,155.27859104500385,10000,10519.67620174299,3492.323025883069,1875.6527900113724,137.238861096829,106811392,29237248,525,65832454,0,0
pubsub,56,158.05783458499354,10000,10885.669607306558,3628.8772573086344,1829.6699550119229,138.74585358087984,106897408,29323264,535,67030093,0,0
pubsub,57,160.96941631200025,10000,10044.770567101254,3462.487992684699,1866.503630997613,125.63726460481071,107995136,30420992,543,68225704,0,0
pubsub,58,163.8298315940192,10000,10726.11701975842,3526.65984400646,1864.6959270117804,135.77449899403058,106749952,29175808,550,69422886,0,0
pubsub,59,166.57391445501707,10000,11264.136190864778,3675.403560501468,1808.9866770023946,142.48957315616545,103600128,26025984,558,70620312,0,0
pubsub,60,169.35369146600715,10000,10635.449076910729,3628.5655665851546,1775.8307110052556,138.77498910988126,101371904,23797760,567,71817512,0,0
pubsub,61,172.24629776499933,10000,10209.260040255716,3485.971189152749,1846.921336982632,134.12211407079582,103272448,25698304,578,73013866,0,0
pubsub,62,175.2324806630204,10000,11164.66437143551,3378.3375895375616,2034.247493982548,146.01074244202462,104321024,26746880,588,74210270,0,0
pubsub,63,178.00563591902028,10000,11130.030778287277,3637.2351774382855,1818.630612018751,146.20225886723344,104062976,26488832,599,75408675,0,0
pubsub,64,180.8573870290129,10000,10580.894784709348,3535.933402023153,1843.8668630260509,135.86329352365004,106553344,28979200,609,76605653,0,0
pubsub,65,183.68392007701914,10000,10638.921064120728,3568.023113816604,1848.3529980003368,139.28767357224137,107802624,30228480,620,77803047,0,0
pubsub,66,186.47991137599456,10000,10867.249122979189,3606.5259254072275,1820.551037992118,142.38067626624542,108523520,30949376,629,79000180,0,0
pubsub,67,189.31952544499654,10000,10695.142337651754,3550.746804096467,1882.381584000541,133.9503040089282,109113344,31539200,638,80197396,0,0
pubsub,68,192.15624562901212,10000,10653.286854035729,3555.3910518822327,1829.741772991838,138.70619114181787,106242048,28667904,646,81394866,0,0
pubsub,69,194.96772074399632,10000,11053.716933414848,3586.620667823675,1838.7915460043587,137.27561892675163,110698496,33124352,656,82592213,0,0
pubsub,70,197.68656595400535,10000,11297.97381075572,3710.3008260852944,1732.7260570018552,142.23129769736101,107761664,30187520,664,83789670,0,0
pubsub,71,200.50090503299725,10000,10810.254193750525,3586.6091366961377,1807.1380920009688,135.6465949449213,104615936,27041792,672,84987180,0,0
pubsub,72,203.3352647520078,10000,10853.747155352094,3557.031363766102,1826.356161996955,139.5903586602508,102322176,24748032,681,86184336,0,0
pubsub,73,206.17403596200165,10000,10240.262024832056,3551.49247265164,1814.3217720207758,134.45278935627974,103698432,26124288,692,87381633,0,0
pubsub,74,208.98206160002155,10000,10937.666110563114,3593.323505171928,1823.7018360232469,143.2774864581721,105533440,27959296,703,88580271,0,0
pubsub,75,211.8007911700115,10000,10607.107694808139,3577.322093316,1818.0406720202882,139.84311937198558,102719488,25145344,713,89775764,0,0
pubsub,76,214.6615588850109,10000,10143.478427118345,3524.719743200024,1810.5094189813826,132.6989275639864,102391808,24817664,724,90972014,0,0
pubsub,77,217.48335874601617,10000,11099.06616994017,3579.1320856941925,1869.0855150052812,146.54000102729844,105869312,28295168,734,92169226,0,0
pubsub,78,220.34469754900783,10000,10456.112558545608,3526.5472747922927,1840.6482510035858,137.61044626111192,106876928,29302784,744,93366058,0,0
pubsub,79,223.17418546800036,10000,10584.920225238053,3570.339059495007,1823.7741109915078,136.15628582891816,107532288,29958144,755,94561997,0,0
pubsub,80,225.95007147901924,10000,11137.092326686507,3634.029352620264,1819.997743004933,143.7085756369566,108625920,31051776,763,95759147,0,0
pubsub,81,228.6848458830209,10000,11160.498014011204,3688.597446309079,1785.0357959978282,140.77103626790574,112746496,35172352,773,96956403,0,0
pubsub,82,231.4927927670069,10000,10763.12937970849,3591.350173051857,1781.043289025547,132.45450132470617,109080576,31506432,779,98154541,0,0
pubsub,83,234.44990167501965,10000,11780.126635996734,3411.1400553443077,2036.7938120034523,144.89692270383398,107409408,29835264,785,99352024,0,0
pubsub,84,237.17998356101452,10000,11540.196771163999,3699.1023369044924,1805.5510809936095,145.1811006585515,105435136,27860992,792,100549044,0,0
pubsub,85,240.02317850702093,10000,10441.738030148277,3547.566755588852,1777.8186590003315,137.1313758309777,102486016,24911872,801,101746631,0,0
pubsub,86,242.78350903501268,10000,11365.821029732926,3656.71863701178,1834.7305259958375,148.98763723226602,107536384,29962240,811,102943781,0,0
pubsub,87,245.6434377800033,10000,10695.197014622567,3527.9246415232365,1856.9109159871005,138.35118579867563,109486080,31911936,820,104141041,0,0
pubsub,88,248.53074604301946,10000,10829.355877748016,3492.2912206182555,1872.755310003413,134.58640770244918,113299456,35725312,831,105336886,0,0
pubsub,89,251.32108887800132,10000,12353.827535956385,3621.829791797472,1871.9379219983239,152.02434438304513,110096384,32522240,837,106533791,0,0
pubsub,90,254.08536875099526,10000,11110.896917587506,3651.52678058099,1789.7941999835894,137.3005238161744,108457984,30883840,843,107731158,0,0
pubsub,91,256.793901313009,10000,10932.57673945176,3723.6986677925247,1718.9293300034478,137.80002898845953,107134976,29560832,850,108928358,0,0
pubsub,92,259.5647307850013,10000,10855.315986958294,3641.038763229391,1769.5915570075158,142.41838472595703,103923712,26349568,859,110127026,0,0
pubsub,93,262.47806356402,10000,10252.097887749378,3462.528789912783,1931.556535011623,136.20249491677134,111001600,33427456,880,111323921,0,0
pubsub,94,265.2458328890207,10000,11386.975808008554,3643.761404830116,1831.1459260003176,141.93273438293335,112185344,34611200,891,112520792,0,0
pubsub,95,267.9680755320005,10000,11286.740646082195,3707.4231388941735,1741.5556889900472,141.63310236378567,108982272,31408128,898,113717638,0,0
pubsub,96,270.696242031001,10000,11922.230427688084,3703.1069397800966,1810.2249150106218,150.6570652947202,105639936,28065792,906,114915764,0,0
pubsub,97,273.5423362930014,10000,10124.208466707212,3544.728181130085,1768.8357479928527,133.01217987237519,103149568,25575424,916,116112481,0,0
pubsub,98,276.37770394500694,10000,10960.927094267428,3555.5597122485283,1875.0069399829954,141.55104019304255,106815488,29241344,927,117310563,0,0
pubsub,99,279.2280233990168,10000,10621.844871934807,3539.1335092277604,1842.0459849876352,140.98261161619396,108650496,31076352,938,118508572,0,0
pubsub,100,282.05146890101605,10000,10401.964930346534,3572.293877963927,1779.29484701599,135.23708684293163,110051328,32477184,947,119704911,0,0
pubsub,101,284.84709909700905,10000,11096.175289317533,3606.7144435660593,1839.2800280125812,139.98633117670124,114577408,37003264,958,120902773,0,0
pubsub,102,287.52057189299376,10000,11972.977889148166,3773.059149115246,1748.63245600136,146.6508489405691,111169536,33595392,964,122099648,0,0
pubsub,103,290.3299255830061,10000,11288.195645860564,3590.4012917715854,1846.6090190049727,139.38935554919644,109137920,31563776,970,123298006,0,0
pubsub,104,293.30397250599344,10000,9032.378995624094,3388.8608094926403,1802.6598549913615,116.45646279155824,107622400,30048256,976,124492124,0,0
pubsub,105,296.0222365980153,10000,11348.327327994823,3710.463626955554,1775.229392980691,142.88584497898307,106639360,29065216,983,125688781,0,0
pubsub,106,298.8125670440204,10000,10782.001256891745,3614.2523345262716,1775.345271016704,135.3645103087703,103821312,26247168,991,126886114,0,0
pubsub,107,301.59804079600144,10000,10884.674364019033,3620.308080798399,1800.9819250146393,142.44631110151684,102645760,25071616,1002,128084168,0,0
pubsub,108,304.38556289099506,10000,10651.755776836351,3617.4579801037844,1779.815490997862,136.9619036863947,103776256,26202112,1014,129280979,0,0
pubsub,109,307.22551427199505,10000,10752.096032134412,3553.6573478448863,1851.4946360082831,140.68566183042316,109334528,31760384,1026,130479091,0,0
pubsub,110,310.0955001859984,10000,10787.240748360085,3512.70287726294,1886.5974499785807,140.69860630933374,110125056,32550912,1036,131677070,0,0
pubsub,111,312.85024853699724,10000,11050.801154801471,3660.974953187428,1801.6739599988796,141.6503895422173,111480832,33906688,1046,132874378,0,0
pubsub,112,315.6345036870043,10000,11059.615660780742,3624.4109550781072,1817.5825420184992,141.9233361573343,114167808,36593664,1055,134073073,0,0
pubsub,113,318.443031110015,10000,10724.564017865448,3590.1563669381626,1835.6224889867008,140.4794480927121,113971200,36397056,1065,135268464,0,0
pubsub,114,321.23002900902065,10000,11845.066492581253,3618.51041915475,1870.5736249976326,145.22248017713127,113909760,36335616,1073,136466835,0,0
pubsub,115,324.00751232000766,10000,10993.151626025785,3630.5304024197753,1827.8395310044289,134.13804357532183,112226304,34652160,1079,137663530,0,0
pubsub,116,326.74448616302107,10000,11751.749550957673,3685.3765187313415,1844.251531001646,145.64290894012396,111308800,33734656,1085,138860781,0,0
pubsub,117,329.5153669099964,10000,11553.428458373166,3641.164049072981,1838.6752239894122,145.87602699077266,110321664,32747520,1092,140058130,0,0
pubsub,118,332.3644672210212,10000,10752.329067279119,3538.6725619745216,1822.1188710012939,135.0156699055537,107765760,30191616,1100,141256314,0,0
pubsub,119,335.2111465540074,10000,10753.7988542143,3543.633464744728,1854.6707610075828,138.95688991750222,106455040,28880896,1110,142453450,0,0
pubsub,120,337.98113305601873,10000,11178.278355158604,3641.260485568663,1803.3423000015318,145.83947408285078,106127360,28553216,1122,143651167,0,0
pubsub,121,340.90676988099585,10000,10270.380512236017,3444.8927042131054,1906.1575230152812,134.16906154518645,106917888,29343744,1133,144848239,0,0
pubsub,122,343.75017536600353,10000,10920.676488036383,3582.3249048161306,1852.9011170030572,139.26179027063503,108945408,31371264,1144,146044662,0,0
pubsub,123,346.6550994660065,10000,11159.8243267684,3486.265943684732,1920.160706009483,143.44166535601474,113733632,36159488,1156,147242310,0,0
pubsub,124,349.5134040970006,10000,10568.246821601371,3527.576292888525,1818.7199750100262,138.70742799784838,112422912,34848768,1166,148439487,0,0
pubsub,125,352.31359296900337,10000,10959.035930386608,3600.6614363355548,1867.3903310263995,142.0081654607237,113205248,35631104,1176,149635946,0,0
pubsub,126,355.3218329270021,10000,10732.507238543554,3349.30167275497,2014.8223300056998,139.3485992303371,114503680,36929536,1186,150830985,0,0
pubsub,127,358.0572305860114,10000,10792.833683324377,3687.743405654488,1745.5491420114413,139.34415737593397,115027968,37453824,1196,152029092,0,0
pubsub,128,360.8863305130217,10000,11250.854411157407,3566.0375199461523,1869.8617629997898,145.92092099815324,116076544,38502400,1206,153226831,0,0
pubsub,129,363.7259473229933,10000,10492.653248264955,3551.684458167285,1846.1622139730025,138.26315442332216,117190656,39616512,1215,154424276,0,0
pubsub,130,366.5714894499979,10000,10985.795905311932,3559.956485794626,1855.2273329987656,135.3567604649231,117403648,39829504,1224,155621447,0,0
pubsub,131,369.2578316690051,10000,11718.942941252777,3754.506989035219,1777.1664400061127,145.9208974097622,115531776,37957632,1230,156819818,0,0
pubsub,132,372.00701776501955,10000,11593.286188675198,3668.7840378492756,1842.820729012601,142.49720833455555,113561600,35987456,1236,158016216,0,0
pubsub,133,374.7793699360045,10000,10784.402874475689,3643.597090799126,1759.4693100254517,139.77266901536117,112709632,35135488,1247,159213757,0,0
pubsub,134,377.5241770010034,10000,11552.651140069327,3673.832224262395,1819.9040069885086,148.83759309588754,113696768,36122624,1256,160411584,0,0
pubsub,135,380.3905011090101,10000,10649.377711241485,3517.393368272702,1911.1531650123652,139.21438554160116,114024448,36450304,1276,161607687,0,0
pubsub,136,383.2159851970209,10000,10533.908320191305,3570.43711969826,1808.0748670035973,137.9416069824663,119672832,42098688,1287,162803800,0,0
pubsub,137,385.9314218859945,10000,11230.245195741625,3715.369835659046,1747.9778039851226,139.4614057283746,122216448,44642304,1293,164000723,0,0
pubsub,138,388.72621159499977,10000,10544.398667230189,3609.164548419084,1774.477086000843,137.76655205029158,120414208,42840064,1303,165197773,0,0
pubsub,139,391.4572055580211,10000,11482.56950412092,3693.758458793116,1793.3254890085664,141.49853966673868,122380288,44806144,1311,166394627,0,0
pubsub,140,394.2077190740092,10000,11644.139204598056,3672.3976602630655,1825.558912998531,145.95676688453202,119934976,42360832,1317,167592174,0,0
pubsub,141,396.96415772201726,10000,11595.971334680175,3663.9227425726544,1853.172388015082,147.16637545520194,120991744,43417600,1322,168789603,0,0
pubsub,142,399.8362472640001,10000,10389.57653827352,3516.7512397075125,1852.0431539800484,132.35983908260062,119816192,42242048,1332,169986468,0,0
pubsub,143,402.7467423750204,10000,9562.133114536287,3464.6165455753135,1788.8565479952376,126.46121341977008,118833152,41259008,1341,171182771,0,0
pubsub,144,405.53416113500134,10000,10974.102236978919,3618.5511355101817,1827.8317439835519,146.5156762838785,119750656,42176512,1351,172381562,0,0
pubsub,145,408.35797870901297,10000,10284.928231519461,3573.307299008159,1777.6259139936883,135.8262051051738,120406016,42831872,1361,173577834,0,0
pubsub,146,411.1781503340171,10000,11264.292065898018,3575.5961138658577,1853.903444018215,143.89699754340398,121450496,43876352,1371,174776338,0,0
pubsub,147,414.170521455002,10000,11892.580829634291,3374.5284358809204,2071.7856460250914,147.66224416693478,121315328,43741184,1379,175972956,0,0
pubsub,148,416.94606116900104,10000,10826.539326316015,3633.5815853005815,1774.1308299882803,138.6771821807113,118812672,41238528,1385,177171024,0,0
pubsub,149,419.7295799110143,10000,11585.951457728934,3639.6879632242362,1844.8066739947535,145.89417417101103,122540032,44965888,1392,178369338,0,0
pubsub,150,422.40032495200285,10000,12053.83415426003,3777.0994211465604,1769.5323459920473,148.68369581645015,118153216,40579072,1399,179567344,0,0
pubsub,151,425.20196510801907,10000,11114.757097001731,3599.867330514317,1842.0632010092959,138.3866921375239,115924992,38350848,1405,180765527,0,0
pubsub,152,427.84086214599665,10000,12045.487195065354,3825.137601543485,1732.0357089920435,151.69899302275832,114245632,36671488,1412,181964481,0,0
pubsub,153,430.59331528202165,10000,10947.221834375685,3665.4519902684847,1741.0439590166789,137.5066935976974,112410624,34836480,1420,183159721,0,0
pubsub,154,433.44970575501793,10000,10497.149492732418,3530.3895380478803,1838.5495289985556,133.15181998307887,111230976,33656832,1430,184357058,0,0
pubsub,155,436.2843257969944,10000,10256.671533276258,3557.947105767035,1903.920303011546,136.7649328518465,118505472,40931328,1448,185555036,0,0
pubsub,156,439.1534771909937,10000,10439.430017935725,3514.328141784129,1856.4720560098067,139.0592255439466,119816192,42242048,1459,186751920,0,0
pubsub,157,441.9594654730172,10000,10440.516689389786,3594.6495982836063,1789.7329660190735,138.50163110623583,120999936,43425792,1467,187950415,0,0
pubsub,158,444.72070438502124,10000,10907.663028679151,3654.6412360929535,1809.3986920139287,141.32915452321996,121262080,43687936,1477,189148942,0,0
pubsub,159,447.52829401101917,10000,10887.476737991716,3592.6841986171275,1814.1460180049762,144.10881567991302,121987072,44412928,1487,190346738,0,0
pubsub,160,450.40178611001465,10000,10498.259963331508,3515.104748698285,1867.082049982855,139.17664435799753,122773504,45199360,1497,191544514,0,0
pubsub,161,453.1555859420041,10000,11019.140795269055,3662.2931848128387,1781.6485679941252,143.50440608627818,127623168,50049024,1503,192743036,0,0
pubsub,162,455.93197532501654,10000,11555.124432448532,3641.8265112298996,1841.4364609925542,144.9541741864681,130703360,53129216,1510,193940334,0,0
pubsub,163,458.6675034640066,10000,10700.989184885195,3687.8473233522645,1741.0352459992282,132.79283742726798,128446464,50872320,1516,195137086,0,0
pubsub,164,461.4613913409994,10000,10587.187514828358,3613.56104253392,1797.6369630196132,133.35399020391407,124248064,46673920,1522,196334720,0,0
pubsub,165,464.1529709030001,10000,11880.722874739418,3748.041149534567,1796.5221590129659,147.6044542087603,126009344,48435200,1526,197532950,0,0
pubsub,166,466.907230316021,10000,11718.354825854245,3665.8240674521976,1831.7314560117666,143.45494634044329,121151488,43577344,1531,198730190,0,0
pubsub,167,469.65601333099767,10000,11234.320588851537,3668.894018608185,1802.9254389984999,138.90107538790764,119185408,41611264,1537,199926948,0,0
pubsub,168,472.3766544829996,10000,11578.516110460603,3706.676882771415,1787.20824199263,142.49605778846902,117284864,39710720,1543,201124022,0,0
pubsub,169,475.38017124001635,10000,11047.615078433477,3355.1947038607796,1931.5890519937966,138.8033021612458,115580928,38006784,1550,202320760,0,0
pubsub,170,478.08717635201174,10000,11120.049134848468,3726.7207481785863,1725.7833429903258,139.7467350103996,114532352,36958208,1558,203517066,0,0
pubsub,171,480.8481146990089,10000,11528.713669930135,3652.664112173939,1818.1958899949677,142.08323353731961,112762880,35188736,1566,204715742,0,0
pubsub,172,483.5768441160035,10000,11935.681842817847,3695.9057873368065,1804.1783979861066,144.9020053735523,112369664,34795520,1574,205912163,0,0
pubsub,173,486.3505131310085,10000,10983.304860533175,3636.3026165937213,1820.4175680002663,139.22959914723427,111058944,33484800,1583,207110641,0,0
pubsub,174,489.19912352602114,10000,10526.699515327811,3545.224802023771,1833.6244570091367,140.51291217008333,111058944,33484800,1602,208307476,0,0
pubsub,175,492.04307746799896,10000,10559.656783020953,3546.9764278597727,1849.3332529906183,140.65000966156046,111255552,33681408,1616,209506782,0,0
pubsub,176,494.91758217901224,10000,10657.627122912114,3521.783722032682,1897.9077270196285,136.92658833795116,112041984,34467840,1630,210704543,0,0
pubsub,177,497.64265177299967,10000,11669.927222912806,3700.7157321010836,1810.9459840052295,150.11038870040886,112500736,34926592,1642,211902253,0,0
pubsub,178,500.4388124899997,10000,10769.077202438157,3608.3010277125327,1771.7048529884778,142.43154886785433,111190016,33615872,1654,213099521,0,0
pubsub,179,503.3100418590184,10000,10194.610039026136,3512.6509959262285,1829.4411209935788,133.36547942083666,111386624,33812480,1668,214296968,0,0
pubsub,180,506.0665166359977,10000,11398.50771460431,3658.9606910445304,1854.3439130007755,144.13823852929332,111976448,34402304,1681,215495370,0,0
pubsub,181,508.949473657005,10000,10009.028464103483,3496.901809535644,1849.346737988526,134.68194552656792,111456256,33882112,1704,216692555,0,0
pubsub,182,511.78001942901756,10000,10640.998897343674,3575.333254143504,1823.7486079742666,137.81643124960067,111779840,34205696,1718,217890549,0,0
pubsub,183,514.5699005020142,10000,11251.68967171138,3613.5852336380203,1845.2771489974111,143.71649997670727,112500736,34926592,1730,219088542,0,0
pubsub,184,517.37575284802,10000,11011.50026010283,3596.106716314894,1814.9101149756461,145.27168761149173,111386624,33812480,1742,220285865,0,0
pubsub,185,520.2598429720092,10000,10498.742753683586,3506.344848979252,1862.6981700072065,135.1831510210405,111648768,34074624,1756,221484331,0,0
pubsub,186,522.9755888479995,10000,11388.999873510305,3713.854947115844,1782.8504939971026,141.64141664756983,112238592,34664448,1767,222681222,0,0
pubsub,187,525.7566735960136,10000,11171.712712483599,3625.602599956524,1820.163249009056,144.51500097625933,111124480,33550336,1782,223879155,0,0
pubsub,188,528.5912411320023,10000,10811.372207195418,3567.9092952875562,1837.1963899990078,136.6336520923033,112828416,35254272,1795,225076668,0,0
pubsub,189,531.3687841290084,10000,11123.34827734623,3630.8956197830576,1855.4417789855506,144.17918510550786,114925568,37351424,1809,226274750,0,0
pubsub,190,534.265163050004,10000,12035.179015990963,3480.149575195302,1970.4743360052817,151.52260064516614,114135040,36560896,1817,227471899,0,0
pubsub,191,537.0315719350183,10000,11070.906474525415,3645.813222310731,1774.2024970066268,138.3723081892995,113676288,36102144,1825,228669028,0,0
pubsub,192,539.7819929899997,10000,11608.197889854113,3667.0144661493932,1816.9963269901928,144.75625053104665,113283072,35708928,1833,229866259,0,0
pubsub,193,542.5112107460154,10000,11318.238523054475,3695.3917247934824,1759.7336200124118,144.54735268586262,112824320,35250176,1841,231063846,0,0
pubsub,194,545.431847475993,10000,10218.364455908557,3455.5105393626013,1902.2504549939185,133.97579818275906,117280768,39706624,1860,232261244,0,0
pubsub,195,548.2260618500004,10000,11451.309895491662,3626.33585640682,1872.1416289918125,147.87868016942076,116887552,39313408,1873,233459654,0,0
pubsub,196,551.0949597879953,10000,11544.833909206387,3516.520407330343,1924.3803239951376,144.62081861591057,117018624,39444480,1880,234656710,0,0
