phase,iteration,elapsed_seconds,events,runtime_events_per_second,end_to_end_events_per_second,latency_p95_ms,cpu_percent,rss_bytes,rss_delta_bytes,gc_runs,allocated_objects,failures,ordering_failures
pgoutput_redis,15,230.50176346300003,10000,16713.648034890328,434.26812567720134,22187.486219999984,186.59079478284735,129564672,48418816,159,36933501,0,0
pgoutput_redis,16,244.50759684999997,10000,17509.175753590553,714.9526460648758,12686.09544100002,186.32069660634133,126914560,45768704,170,39402498,0,0
pgoutput_redis,17,267.523460919,10000,18090.399597335632,434.83536872669293,22257.92707699998,201.71624615952433,125612032,44466176,181,41871681,0,0
pgoutput_redis,18,290.534622482,10000,15965.544643153502,434.9411693733415,22226.86221999993,180.19908689314028,124575744,43429888,191,44340207,0,0
pgoutput_redis,19,304.542742637,10000,16984.124957083906,714.8108493102953,13144.231569999989,187.7124197077689,123998208,42852352,202,46808155,0,0
pgoutput_redis,20,328.00032423299996,10000,15508.389800052393,426.6651340035871,22624.03675600001,169.99339007613065,127217664,46071808,214,49274833,0,0
pgoutput_redis,21,336.756943779,10000,12288.836634379391,1144.7723636370658,7690.263253000012,131.48681003710385,129306624,48160768,225,51737009,0,0
pgoutput_redis,22,349.633887333,10000,17332.388034131884,777.6458032579297,12017.841045000068,197.13669573639825,128716800,47570944,235,54204908,0,0
pgoutput_redis,23,364.52622587599996,10000,18333.5458741305,672.3066040541983,14119.534804000068,197.05786977521657,131211264,50065408,244,56673972,0,0
pgoutput_redis,24,387.810376522,10000,17700.98260756632,429.9037885978445,22439.139977999956,190.34009851968375,141877248,60731392,254,59143477,0,0
pgoutput_redis,25,411.271803485,10000,13043.582223890444,426.6248421965035,22403.835577999984,137.75102458772466,145223680,64077824,263,61606561,0,0
pgoutput_redis,26,424.552910337,10000,18099.916978938116,753.9758634876054,12576.031913000064,193.94259653321242,147685376,66539520,271,64075575,0,0
pgoutput_redis,27,448.88159114900003,10000,12286.189887634695,411.4129718034592,22412.02283100006,129.69929353670406,150470656,69324800,280,66538245,0,0
pgoutput_redis,28,472.10950807800003,10000,12189.61428212077,430.89094386593104,22236.561816999936,137.34284008014077,152129536,70983680,288,69002651,0,0
pgoutput_redis,29,484.852694915,10000,12086.53371702738,785.959484767707,11560.336415000053,134.73198367112275,152522752,71376896,295,71466621,0,0
pgoutput_redis,30,508.298416411,10000,12028.895596480275,426.9010095565822,22436.965219000056,133.07672162529042,154193920,73048064,303,73930398,0,0
pgoutput_redis,31,531.4224143260001,10000,13827.203315138104,432.8333363507721,22230.912265000028,148.34927542120877,154853376,73707520,312,76393583,0,0
pgoutput_redis,32,544.9533021540001,10000,10792.05162332906,740.1959468190913,12356.68367599999,122.0339459602125,148914176,67768320,319,78855808,0,0
pgoutput_redis,33,547.9586527879999,10000,18831.366095841357,3348.006118576284,2299.7256749999906,197.33356838643107,161509376,80363520,327,81324444,0,0
pgoutput_redis,34,570.9941908359999,10000,16917.34412185406,434.4705297608653,22151.415594000013,199.12228673947965,164876288,83730432,335,83792128,0,0
pgoutput_redis,35,593.992229773,10000,17505.327536372377,435.15890821806505,22177.388879999966,191.7164401479696,162721792,81575936,342,86261400,0,0
pgoutput_redis,36,604.917300432,10000,12005.018457865295,917.0950340840568,9788.483043999917,127.50454784612933,166170624,85024768,348,88724343,0,0
pgoutput_redis,37,617.695731623,10000,17410.28361592481,783.9943718699825,12028.731185999959,184.64133619667012,168996864,87851008,355,91192469,0,0
pgoutput_redis,38,628.998402699,10000,15705.230587624306,886.1385762575225,10505.407278999883,184.75303469144137,171364352,90218496,361,93659777,0,0
pgoutput_redis,39,641.9713996620001,10000,13525.794423060848,771.9480887935966,11942.292127999963,144.2915665529984,171831296,90685440,367,96123116,0,0
pgoutput_redis,40,664.6602209740001,10000,17583.94994443172,441.1229752028309,21851.85770599992,188.72907792180058,176435200,95289344,374,98591908,0,0
pgoutput_redis,41,687.72625831,10000,16033.592454143589,433.8752870353574,22232.763895999822,188.6518672311127,178970624,97824768,380,101059746,0,0
pgoutput_redis,42,710.75027449,10000,17605.207465441268,434.68041975136777,22261.86395400009,199.76296894428646,180342784,99196928,387,103528890,0,0
pgoutput_redis,43,724.6224178909999,10000,19243.5055819511,721.8583914485193,13102.943500000038,200.9100242244211,178827264,97681408,393,105997857,0,0
