recorded_at,phase,duration_seconds,completed_batches,warmup_batches,total_events,ractors,redis_connections,fiber_concurrency,preserve_order,median_runtime_events_per_second,median_end_to_end_events_per_second,minimum_runtime_events_per_second,maximum_runtime_events_per_second,throughput_degradation_percent,latency_p95_ms,rss_start_bytes,rss_end_bytes,rss_peak_bytes,rss_growth_bytes,rss_growth_bytes_per_hour,gc_runs,allocated_objects,failures,ordering_failures,memory_stable,throughput_stable,stable,interrupted,ruby_version,orchestrator_version
2026-06-21T03:43:42Z,pgoutput_redis,3605.694848478,193,1,1930000,3,5,50,true,16164.869905010964,435.31971024236805,3283.180963536836,19528.38691726316,0.0,22450.08552499985,81145856,173846528,187441152,92700672,33333123.7711927,1616,475931556,0,0,false,true,false,false,4.0.5,0.1.0
