recorded_at,phase,duration_seconds,completed_batches,warmup_batches,total_events,ractors,redis_connections,fiber_concurrency,preserve_order,median_runtime_events_per_second,median_end_to_end_events_per_second,minimum_runtime_events_per_second,maximum_runtime_events_per_second,throughput_degradation_percent,latency_p95_ms,rss_start_bytes,rss_end_bytes,rss_peak_bytes,rss_growth_bytes,rss_growth_bytes_per_hour,gc_runs,allocated_objects,failures,ordering_failures,memory_stable,throughput_stable,stable,interrupted,ruby_version,orchestrator_version
2026-06-20T08:54:34Z,streams,3600.5805866360024,1282,1,12820000,3,5,50,true,10231.234954342464,3677.3888119345324,4104.205323321973,15272.082201117424,2.036409024015466,1975.3742570173927,78819328,131891200,132280320,53071872,20154139.601499837,13052,1807033530,0,0,true,true,true,false,4.0.5,0.1.0
